importer,total_count,product_category_summary_sorted,product_category_actual_sorted
(주)로젠치즈앤푸드,123,치즈 ,자연치즈
(주)위코푸드,123,"돼지고기 ,소고기 ","돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,건,소부산물),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육),소고기(냉동,정육(뼈있는것),소고기정육/지육),소고기(냉동,꼬리,소부산물),돼지고기(냉동,발,돼지고기부산물),소고기(냉동,머리,소부산물),소고기(냉동,심장,소부산물),소고기(냉동,기타,소부산물)"
(주)로드프리미엄,123,"소고기 ,돼지고기 ","소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,머리,소부산물),소고기(냉동,정육(뼈있는것),소고기정육/지육),돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,기타,돼지고기부산물),소고기(냉동,꼬리,소부산물),돼지고기(기타,돼지고기부산물),소고기(냉동,기타,소부산물)"
(주)무학주류상사,122,과실주,과실주
가자무역(주),122,"과실주,위스키","과실주,위스키"
(주)에이넥스,122,"과채가공품,버터 ,식물성크림/ 유크림 ,기타 수산물가공품,치즈 ,닭고기 ","과.채가공품,가공버터,유크림,기타 수산물가공품,버터,모조치즈,닭고기(냉동,날개,닭고기정육/지육)"
주식회사 더블제이푸드,122,과채가공품,과.채가공품
(주)피델리스글로벌,122,"오징어 ,닭고기 ,기타 수산물가공품","오징어(냉동,동체),오징어(냉동,지느러미),오징어(냉동,다리),닭고기(냉동,다리,닭고기정육/지육),기타 수산물가공품"
주식회사 디푸드웨이,122,김치,김치
주식회사 스카이인터내셔널,122,"초콜릿 ,당류가공품,잼 ","당류가공품,준초콜릿,초콜릿,밀크초콜릿,잼,화이트초콜릿,초콜릿가공품"
주식회사 제이엠씨에프(JMC F CO..Ltd.),122,원두 ,"커피원두(씨앗,건조),커피원두(씨앗,신선)"
주식회사 에프제이코리아,120,"위스키,과실주","위스키,과실주"
(주)한진휴에프,120,"소스,올리브유,과자,잼 ,당류가공품","소스,올리브유,과자,잼,건면,당류가공품"
(주)토호식품,120,"과채가공품,기타 수산물가공품","과.채가공품,기타 수산물가공품"
"주식회사 비케이알(BKR Co.,LTD)",120,"과채가공품,기타 수산물가공품,소고기 ","과.채가공품,기타 수산물가공품,소고기(냉동,분쇄육,소고기정육/지육)"
디에이치이트레이딩(주),120,"과채가공품,시금치 ,만두 ,빵류,배추 ,마늘 ,기타 수산물가공품","과.채가공품,시금치(잎,줄기,냉동),만두,빵류,배추(잎,냉동),마늘(뿌리,냉동),기타 수산물가공품"
(주)케이엔케이,120,"명태 ,기타 수산물가공품,청어 ","명태(냉동),기타 수산물가공품,명태(냉동,필렛(F)),명태알(냉동,알),청어(냉동)"
하주무역,120,김치,김치
(주)동호팜,120,"영양소/기능성복합제품,건강기능식품용 추출물 ,엠에스엠,건강기능식품용 유지 ","영양소,기능성복합제품,엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰),프로폴리스추출물,칼슘"
주식회사에스에이무역,120,"당근 ,양파 ,양배추 ","당근(뿌리,신선),양파(신선),양배추(잎,신선)"
우화,120,"양파 ,당근 ,양배추 ","양파(신선),당근(뿌리,신선),양배추(잎,신선)"
주식회사 현무무역,120,명태 ,명태(냉장)
(주)대진21,119,"견과 ,버터 ,올리브유,소스,기타 수산물가공품,잼 ,빵류,과.채주스","땅콩 또는 견과류가공품,땅콩버터,올리브유,소스,기타 수산물가공품,빵류,잼,과.채주스,기타잼"
주식회사 어벤져스와인,119,"과실주,과.채주스","과실주,과.채주스"
(주)비탈와인,119,과실주,과실주
매일유업(주)영동공장,119,"과채가공품,당류가공품","과.채가공품,당류가공품"
(주)정원에프앤에스,119,"소스,과채가공품,당류가공품,두류가공품","소스,과.채가공품,당류가공품,두류가공품"
(주)골든블루,119,"위스키,맥주","위스키,맥주"
선진물산,118,"과자,견과 ,옥수수 ,두류가공품","과자,땅콩 또는 견과류가공품,옥수수(씨앗),두류가공품"
메디 이에스아이,118,"영양소/기능성복합제품,건강기능식품용 추출물 ,건강기능식품용 유지 ,엠에스엠,복합영양소제품","영양소,기능성복합제품,복합영양소제품"
